algo,ratio,seed,learner,acc,prec,rec,f1,auc_roc
random_oversampling,0.2,82,LR,0.67,0.38461538461538464,0.625,0.4761904761904762,0.7648026315789472
random_oversampling,0.2,82,SVM,0.675,0.38961038961038963,0.625,0.48000000000000004,0.7245065789473684
random_oversampling,0.2,82,DT,0.67,0.3902439024390244,0.6666666666666666,0.4923076923076923,0.6688596491228069
random_oversampling,0.4,82,LR,0.67,0.38461538461538464,0.625,0.4761904761904762,0.7613760964912281
random_oversampling,0.4,82,SVM,0.67,0.38461538461538464,0.625,0.4761904761904762,0.728344298245614
random_oversampling,0.4,82,DT,0.675,0.39759036144578314,0.6875,0.5038167938931297,0.6792763157894737
random_oversampling,0.6,82,LR,0.67,0.38461538461538464,0.625,0.4761904761904762,0.7619243421052632
random_oversampling,0.6,82,SVM,0.67,0.38461538461538464,0.625,0.4761904761904762,0.731907894736842
random_oversampling,0.6,82,DT,0.67,0.39285714285714285,0.6875,0.5,0.6759868421052633
random_oversampling,0.8,82,LR,0.665,0.379746835443038,0.625,0.47244094488188976,0.760827850877193
random_oversampling,0.8,82,SVM,0.66,0.375,0.625,0.46875,0.7286184210526316
random_oversampling,0.8,82,DT,0.66,0.38095238095238093,0.6666666666666666,0.4848484848484849,0.662280701754386
random_oversampling,1.0,82,LR,0.665,0.379746835443038,0.625,0.47244094488188976,0.7608278508771931
random_oversampling,1.0,82,SVM,0.66,0.3780487804878049,0.6458333333333334,0.47692307692307695,0.7291666666666666
random_oversampling,1.0,82,DT,0.655,0.37349397590361444,0.6458333333333334,0.47328244274809167,0.6518640350877194
random_oversampling,0.2,15,LR,0.6,0.32978723404255317,0.6458333333333334,0.43661971830985913,0.6992872807017544
random_oversampling,0.2,15,SVM,0.595,0.31868131868131866,0.6041666666666666,0.4172661870503597,0.6600877192982456
random_oversampling,0.2,15,DT,0.585,0.31958762886597936,0.6458333333333334,0.4275862068965517,0.6058114035087719
random_oversampling,0.4,15,LR,0.6,0.32978723404255317,0.6458333333333334,0.43661971830985913,0.6999725877192982
random_oversampling,0.4,15,SVM,0.585,0.3118279569892473,0.6041666666666666,0.4113475177304964,0.6643366228070176
random_oversampling,0.4,15,DT,0.585,0.31958762886597936,0.6458333333333334,0.4275862068965517,0.6058114035087719
random_oversampling,0.6,15,LR,0.595,0.3263157894736842,0.6458333333333334,0.4335664335664336,0.7017543859649121
random_oversampling,0.6,15,SVM,0.59,0.31521739130434784,0.6041666666666666,0.4142857142857143,0.6677631578947368
random_oversampling,0.6,15,DT,0.585,0.31958762886597936,0.6458333333333334,0.4275862068965517,0.6058114035087719
random_oversampling,0.8,15,LR,0.595,0.3263157894736842,0.6458333333333334,0.4335664335664336,0.7027138157894736
random_oversampling,0.8,15,SVM,0.59,0.3191489361702128,0.625,0.4225352112676056,0.6720120614035088
random_oversampling,0.8,15,DT,0.585,0.31958762886597936,0.6458333333333334,0.4275862068965517,0.6058114035087719
random_oversampling,1.0,15,LR,0.6,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.706825657894737
random_oversampling,1.0,15,SVM,0.585,0.3157894736842105,0.625,0.4195804195804196,0.6765350877192983
random_oversampling,1.0,15,DT,0.58,0.3163265306122449,0.6458333333333334,0.4246575342465753,0.6025219298245614
random_oversampling,0.2,4,LR,0.705,0.39215686274509803,0.4166666666666667,0.40404040404040403,0.5884046052631579
random_oversampling,0.2,4,SVM,0.71,0.3958333333333333,0.3958333333333333,0.3958333333333333,0.6444627192982456
random_oversampling,0.2,4,DT,0.67,0.3392857142857143,0.3958333333333333,0.36538461538461536,0.5762061403508771
random_oversampling,0.4,4,LR,0.7,0.38461538461538464,0.4166666666666667,0.4,0.5875822368421052
random_oversampling,0.4,4,SVM,0.695,0.37254901960784315,0.3958333333333333,0.38383838383838387,0.6448739035087718
random_oversampling,0.4,4,DT,0.685,0.3684210526315789,0.4375,0.39999999999999997,0.6003289473684211
random_oversampling,0.6,4,LR,0.685,0.3584905660377358,0.3958333333333333,0.37623762376237624,0.5885416666666666
random_oversampling,0.6,4,SVM,0.695,0.37254901960784315,0.3958333333333333,0.38383838383838387,0.6380208333333333
random_oversampling,0.6,4,DT,0.675,0.3559322033898305,0.4375,0.39252336448598135,0.59375
random_oversampling,0.8,4,LR,0.68,0.35185185185185186,0.3958333333333333,0.3725490196078432,0.5886787280701754
random_oversampling,0.8,4,SVM,0.67,0.3448275862068966,0.4166666666666667,0.37735849056603776,0.6321271929824561
random_oversampling,0.8,4,DT,0.675,0.3559322033898305,0.4375,0.39252336448598135,0.59375
random_oversampling,1.0,4,LR,0.675,0.3508771929824561,0.4166666666666667,0.38095238095238093,0.5878563596491228
random_oversampling,1.0,4,SVM,0.67,0.3448275862068966,0.4166666666666667,0.37735849056603776,0.6318530701754386
random_oversampling,1.0,4,DT,0.675,0.3508771929824561,0.4166666666666667,0.38095238095238093,0.5866228070175439
random_oversampling,0.2,95,LR,0.625,0.3548387096774194,0.6875,0.4680851063829787,0.7337582236842105
random_oversampling,0.2,95,SVM,0.61,0.33695652173913043,0.6458333333333334,0.44285714285714284,0.6847587719298245
random_oversampling,0.2,95,DT,0.625,0.36082474226804123,0.7291666666666666,0.48275862068965525,0.6606359649122806
random_oversampling,0.4,95,LR,0.62,0.35106382978723405,0.6875,0.46478873239436624,0.7332785087719298
random_oversampling,0.4,95,SVM,0.61,0.33695652173913043,0.6458333333333334,0.44285714285714284,0.6875
random_oversampling,0.4,95,DT,0.625,0.36082474226804123,0.7291666666666666,0.48275862068965525,0.6606359649122806
