,0.0,0.2,0.4,0.6,0.8,1.0
svm_smote,-inf,0.0,0.0,0.0,0.0,0.0
No_Sampling,0.0,-inf,-inf,-inf,-inf,-inf
RRP,-inf,0.0,0.0,0.0,0.0,0.0
gaussian_copula,-inf,0.0,0.0,0.0,0.0,0.0
intelligent_pruning,-inf,(0.09),(0.13),(0.11),(0.1),(0.12)
random_oversampling,-inf,0.0,0.0,0.0,0.0,0.0
random_pruning,-inf,0.0,0.0,0.0,0.06,0.04
smote,-inf,0.0,0.0,0.0,0.0,0.0
