,0.0,0.2,0.4,0.6,0.8,1.0
svm_smote,-inf,0.2,0.4,0.4,0.4,0.4
No_Sampling,0.2,-inf,-inf,-inf,-inf,-inf
RRP,-inf,0.2,0.2,0.2,0.2,0.2
gaussian_copula,-inf,0.2,0.2,0.2,0.2,0.2
intelligent_pruning,-inf,0.2,0.2,0.2,0.2,0.2
random_oversampling,-inf,0.2,0.2,0.2,0.2,0.2
random_pruning,-inf,0.2,0.2,0.2,0.2,0.2
smote,-inf,0.2,0.2,0.2,0.2,(0.4)
