,0.0,0.2,0.4,0.6,0.8,1.0
svm_smote,-inf,0.56,(0.65),(0.64),(0.64),(0.66)
No_Sampling,(0.63),-inf,-inf,-inf,-inf,-inf
RRP,-inf,(0.65),(0.68),(0.67),(0.67),(0.65)
gaussian_copula,-inf,0.47,0.51,0.56,0.59,0.59
intelligent_pruning,-inf,(0.61),(0.6),(0.63),(0.6),(0.66)
random_oversampling,-inf,0.55,(0.61),0.58,(0.6),(0.61)
random_pruning,-inf,0.56,(0.61),(0.63),0.58,(0.64)
smote,-inf,(0.66),(0.69),(0.68),(0.68),(0.68)
