,0.0,0.2,0.4,0.6,0.8,1.0
svm_smote,-inf,0.71,(0.73),0.73,0.72,0.73
No_Sampling,0.71,-inf,-inf,-inf,-inf,-inf
RRP,-inf,-inf,-inf,-inf,-inf,-inf
gaussian_copula,-inf,0.71,0.71,0.7,0.71,0.7
intelligent_pruning,-inf,0.71,0.71,0.72,(0.73),0.72
random_oversampling,-inf,0.71,0.72,(0.73),0.72,0.71
random_pruning,-inf,0.71,0.7,0.72,0.71,0.7
smote,-inf,(0.73),0.71,0.72,0.72,0.72
