algo,ratio,seed,learner,acc,prec,rec,f1,auc_roc,per_cluster_pruning_ratio
intelligent_pruning,0.2,82,LR,0.8525469168900804,0.5625,0.15789473684210525,0.2465753424657534,0.7677659338218965,0.5
intelligent_pruning,0.2,82,SVM,0.8498659517426274,0.5714285714285714,0.07017543859649122,0.125,0.7822562735953809,0.5
intelligent_pruning,0.2,82,DT,0.8123324396782842,0.37254901960784315,0.3333333333333333,0.3518518518518519,0.6149789029535864,0.5
intelligent_pruning,0.2,82,GB,0.8579088471849866,0.6,0.21052631578947367,0.3116883116883116,0.7832833666444593,0.5
intelligent_pruning,0.2,82,lightGBM,0.8632707774798928,0.6071428571428571,0.2982456140350877,0.4,0.8144570286475683,0.5
intelligent_pruning,0.4,82,LR,0.8471849865951743,0.5,0.15789473684210525,0.23999999999999996,0.7790361980901621,0.5
intelligent_pruning,0.4,82,SVM,0.8552278820375335,0.7142857142857143,0.08771929824561403,0.15625,0.7895292027537197,0.5
intelligent_pruning,0.4,82,DT,0.7882037533512064,0.31666666666666665,0.3333333333333333,0.3247863247863248,0.5986286919831223,0.5
intelligent_pruning,0.4,82,GB,0.8471849865951743,0.5,0.2631578947368421,0.3448275862068966,0.7847268487674883,0.5
intelligent_pruning,0.4,82,lightGBM,0.8525469168900804,0.5333333333333333,0.2807017543859649,0.367816091954023,0.8276704419276039,0.5
intelligent_pruning,0.6,82,LR,0.839142091152815,0.42857142857142855,0.15789473684210525,0.23076923076923078,0.7707084166111482,0.5
intelligent_pruning,0.6,82,SVM,0.8552278820375335,0.6363636363636364,0.12280701754385964,0.20588235294117646,0.7871974239395958,0.5
intelligent_pruning,0.6,82,DT,0.7479892761394102,0.25333333333333335,0.3333333333333333,0.2878787878787879,0.5780590717299577,0.5
intelligent_pruning,0.6,82,GB,0.8498659517426274,0.5142857142857142,0.3157894736842105,0.391304347826087,0.7771208083499889,0.5
intelligent_pruning,0.6,82,lightGBM,0.8471849865951743,0.5,0.2807017543859649,0.3595505617977528,0.817288474350433,0.5
intelligent_pruning,0.8,82,LR,0.8337801608579088,0.4,0.17543859649122806,0.24390243902439024,0.7699311570064402,0.5
intelligent_pruning,0.8,82,SVM,0.8552278820375335,0.6363636363636364,0.12280701754385964,0.20588235294117646,0.8096824339329336,0.5
intelligent_pruning,0.8,82,DT,0.8176943699731903,0.4098360655737705,0.43859649122807015,0.42372881355932196,0.6587830335332001,0.5
intelligent_pruning,0.8,82,GB,0.8632707774798928,0.5882352941176471,0.3508771929824561,0.43956043956043955,0.7929435931601155,0.5
intelligent_pruning,0.8,82,lightGBM,0.8632707774798928,0.6,0.3157894736842105,0.41379310344827586,0.8325560737286253,0.5
intelligent_pruning,1.0,82,LR,0.8337801608579088,0.41935483870967744,0.22807017543859648,0.29545454545454547,0.777592715967133,0.5
intelligent_pruning,1.0,82,SVM,0.8525469168900804,0.5714285714285714,0.14035087719298245,0.22535211267605634,0.8024095047745948,0.5
intelligent_pruning,1.0,82,DT,0.7828418230563002,0.36666666666666664,0.5789473684210527,0.44897959183673464,0.6979513657561626,0.5
intelligent_pruning,1.0,82,GB,0.8579088471849866,0.55,0.38596491228070173,0.4536082474226804,0.8160948256717744,0.5
intelligent_pruning,1.0,82,lightGBM,0.8525469168900804,0.5217391304347826,0.42105263157894735,0.46601941747572817,0.8305296469020652,0.5
intelligent_pruning,0.2,82,LR,0.8498659517426274,0.5384615384615384,0.12280701754385964,0.19999999999999998,0.7725960470797246,0.7
