algo,ratio,seed,learner,acc,prec,rec,f1,auc_roc,per_cluster_pruning_ratio
intelligent_pruning,0.2,82,LR,0.9587378640776699,0.0,0.0,0.0,0.6727941176470589,0.5
intelligent_pruning,0.2,82,SVM,0.9854368932038835,0.0,0.0,0.0,0.5551470588235294,0.5
intelligent_pruning,0.2,82,DT,0.9320388349514563,0.0,0.0,0.0,0.47058823529411764,0.5
intelligent_pruning,0.4,82,LR,0.9611650485436893,0.0,0.0,0.0,0.6758578431372548,0.5
intelligent_pruning,0.4,82,SVM,0.9854368932038835,0.0,0.0,0.0,0.517156862745098,0.5
intelligent_pruning,0.4,82,DT,0.912621359223301,0.0,0.0,0.0,0.4607843137254902,0.5
intelligent_pruning,0.6,82,LR,0.9514563106796117,0.0,0.0,0.0,0.6666666666666667,0.5
intelligent_pruning,0.6,82,SVM,0.9854368932038835,0.0,0.0,0.0,0.6464460784313726,0.5
intelligent_pruning,0.6,82,DT,0.9150485436893204,0.0,0.0,0.0,0.46200980392156865,0.5
intelligent_pruning,0.8,82,LR,0.9538834951456311,0.0,0.0,0.0,0.6617647058823529,0.5
intelligent_pruning,0.8,82,SVM,0.9854368932038835,0.0,0.0,0.0,0.5661764705882353,0.5
intelligent_pruning,0.8,82,DT,0.912621359223301,0.0,0.0,0.0,0.4607843137254902,0.5
intelligent_pruning,1.0,82,LR,0.9490291262135923,0.0,0.0,0.0,0.664828431372549,0.5
intelligent_pruning,1.0,82,SVM,0.9830097087378641,0.0,0.0,0.0,0.633578431372549,0.5
intelligent_pruning,1.0,82,DT,0.912621359223301,0.0,0.0,0.0,0.4607843137254902,0.5
intelligent_pruning,0.2,82,LR,0.9635922330097088,0.0,0.0,0.0,0.6703431372549019,0.7
intelligent_pruning,0.2,82,SVM,0.9854368932038835,0.0,0.0,0.0,0.5845588235294118,0.7
intelligent_pruning,0.2,82,DT,0.9271844660194175,0.0,0.0,0.0,0.4681372549019608,0.7
intelligent_pruning,0.4,82,LR,0.9563106796116505,0.0,0.0,0.0,0.6697303921568627,0.7
intelligent_pruning,0.4,82,SVM,0.9854368932038835,0.0,0.0,0.0,0.5986519607843137,0.7
intelligent_pruning,0.4,82,DT,0.9247572815533981,0.0,0.0,0.0,0.46691176470588236,0.7
intelligent_pruning,0.6,82,LR,0.9538834951456311,0.0,0.0,0.0,0.6678921568627451,0.7
intelligent_pruning,0.6,82,SVM,0.9854368932038835,0.0,0.0,0.0,0.5906862745098038,0.7
intelligent_pruning,0.6,82,DT,0.9150485436893204,0.0,0.0,0.0,0.46200980392156865,0.7
intelligent_pruning,0.8,82,LR,0.9466019417475728,0.0,0.0,0.0,0.6887254901960784,0.7
intelligent_pruning,0.8,82,SVM,0.9830097087378641,0.0,0.0,0.0,0.5692401960784313,0.7
intelligent_pruning,0.8,82,DT,0.9101941747572816,0.0,0.0,0.0,0.45955882352941174,0.7
intelligent_pruning,1.0,82,LR,0.9466019417475728,0.0,0.0,0.0,0.6881127450980392,0.7
intelligent_pruning,1.0,82,SVM,0.9805825242718447,0.0,0.0,0.0,0.5465686274509804,0.7
intelligent_pruning,1.0,82,DT,0.8980582524271845,0.025,0.25,0.045454545454545456,0.5772058823529412,0.7
intelligent_pruning,0.2,82,LR,0.9902912621359223,0.0,0.0,0.0,0.6666666666666666,0.9
intelligent_pruning,0.2,82,SVM,0.9902912621359223,0.0,0.0,0.0,0.5496323529411765,0.9
intelligent_pruning,0.2,82,DT,0.9611650485436893,0.0,0.0,0.0,0.4852941176470588,0.9
intelligent_pruning,0.4,82,LR,0.9805825242718447,0.0,0.0,0.0,0.6979166666666667,0.9
intelligent_pruning,0.4,82,SVM,0.9902912621359223,0.0,0.0,0.0,0.5600490196078431,0.9
intelligent_pruning,0.4,82,DT,0.9563106796116505,0.0,0.0,0.0,0.48284313725490197,0.9
intelligent_pruning,0.6,82,LR,0.970873786407767,0.0,0.0,0.0,0.6752450980392157,0.9
intelligent_pruning,0.6,82,SVM,0.9902912621359223,0.0,0.0,0.0,0.5778186274509804,0.9
intelligent_pruning,0.6,82,DT,0.9296116504854369,0.0,0.0,0.0,0.4693627450980392,0.9
intelligent_pruning,0.8,82,LR,0.941747572815534,0.0,0.0,0.0,0.6574754901960784,0.9
intelligent_pruning,0.8,82,SVM,0.9781553398058253,0.0,0.0,0.0,0.4564950980392157,0.9
intelligent_pruning,0.8,82,DT,0.9053398058252428,0.0,0.0,0.0,0.4571078431372549,0.9
intelligent_pruning,1.0,82,LR,0.808252427184466,0.012987012987012988,0.25,0.02469135802469136,0.6746323529411765,0.9
intelligent_pruning,1.0,82,SVM,0.808252427184466,0.0,0.0,0.0,0.5925245098039216,0.9
intelligent_pruning,1.0,82,DT,0.5242718446601942,0.015151515151515152,0.75,0.029702970297029705,0.6360294117647058,0.9
intelligent_pruning,0.2,82,LR,0.9902912621359223,0.0,0.0,0.0,0.6550245098039216,1.0
intelligent_pruning,0.2,82,SVM,0.9902912621359223,0.0,0.0,0.0,0.6752450980392157,1.0
intelligent_pruning,0.2,82,DT,0.9611650485436893,0.0,0.0,0.0,0.4852941176470588,1.0
intelligent_pruning,0.4,82,LR,0.9902912621359223,0.0,0.0,0.0,0.6556372549019608,1.0
intelligent_pruning,0.4,82,SVM,0.9902912621359223,0.0,0.0,0.0,0.6053921568627452,1.0
intelligent_pruning,0.4,82,DT,0.9660194174757282,0.0,0.0,0.0,0.4877450980392157,1.0
intelligent_pruning,0.6,82,LR,0.9902912621359223,0.0,0.0,0.0,0.6513480392156863,1.0
