algo,ratio,seed,learner,acc,prec,rec,f1,auc_roc,per_cluster_pruning_ratio
intelligent_pruning,0.2,82,LR,0.7066666666666667,0.19736842105263158,0.35714285714285715,0.2542372881355932,0.5559246954595792,0.5
intelligent_pruning,0.2,82,SVM,0.7,0.17567567567567569,0.30952380952380953,0.2241379310344828,0.5866555924695459,0.5
intelligent_pruning,0.2,82,DT,0.6666666666666666,0.17045454545454544,0.35714285714285715,0.23076923076923075,0.5370985603543743,0.5
intelligent_pruning,0.2,82,GB,0.68,0.15384615384615385,0.2857142857142857,0.2,0.5838409007013659,0.5
intelligent_pruning,0.2,82,lightGBM,0.6833333333333333,0.18072289156626506,0.35714285714285715,0.24000000000000002,0.5903469915097822,0.5
intelligent_pruning,0.4,82,LR,0.6866666666666666,0.175,0.3333333333333333,0.22950819672131145,0.5474344776670358,0.5
intelligent_pruning,0.4,82,SVM,0.69,0.17721518987341772,0.3333333333333333,0.23140495867768596,0.5906238464378,0.5
intelligent_pruning,0.4,82,DT,0.6733333333333333,0.20212765957446807,0.4523809523809524,0.27941176470588236,0.5808416389811738,0.5
intelligent_pruning,0.4,82,GB,0.7,0.18421052631578946,0.3333333333333333,0.23728813559322035,0.595422665190107,0.5
intelligent_pruning,0.4,82,lightGBM,0.6833333333333333,0.18072289156626506,0.35714285714285715,0.24000000000000002,0.5798265042451088,0.5
intelligent_pruning,0.6,82,LR,0.6866666666666666,0.175,0.3333333333333333,0.22950819672131145,0.5574012550756737,0.5
intelligent_pruning,0.6,82,SVM,0.6833333333333333,0.18072289156626506,0.35714285714285715,0.24000000000000002,0.5923772609819121,0.5
intelligent_pruning,0.6,82,DT,0.6733333333333333,0.18888888888888888,0.40476190476190477,0.25757575757575757,0.560908084163898,0.5
intelligent_pruning,0.6,82,GB,0.6866666666666666,0.15789473684210525,0.2857142857142857,0.2033898305084746,0.5818567737172388,0.5
intelligent_pruning,0.6,82,lightGBM,0.67,0.1724137931034483,0.35714285714285715,0.23255813953488377,0.579734219269103,0.5
intelligent_pruning,0.8,82,LR,0.6866666666666666,0.18292682926829268,0.35714285714285715,0.24193548387096775,0.5577703949796974,0.5
intelligent_pruning,0.8,82,SVM,0.68,0.17073170731707318,0.3333333333333333,0.22580645161290325,0.5989294942783314,0.5
intelligent_pruning,0.8,82,DT,0.6166666666666667,0.1523809523809524,0.38095238095238093,0.217687074829932,0.5179955703211517,0.5
intelligent_pruning,0.8,82,GB,0.67,0.1724137931034483,0.35714285714285715,0.23255813953488377,0.5783499446290145,0.5
intelligent_pruning,0.8,82,lightGBM,0.6666666666666666,0.15476190476190477,0.30952380952380953,0.20634920634920637,0.5786267995570321,0.5
intelligent_pruning,1.0,82,LR,0.6766666666666666,0.1839080459770115,0.38095238095238093,0.24806201550387594,0.5555555555555556,0.5
intelligent_pruning,1.0,82,SVM,0.6733333333333333,0.18181818181818182,0.38095238095238093,0.24615384615384614,0.5909007013658176,0.5
intelligent_pruning,1.0,82,DT,0.64,0.16326530612244897,0.38095238095238093,0.22857142857142856,0.5315614617940199,0.5
intelligent_pruning,1.0,82,GB,0.67,0.16470588235294117,0.3333333333333333,0.2204724409448819,0.5940383905500184,0.5
intelligent_pruning,1.0,82,lightGBM,0.69,0.2,0.40476190476190477,0.26771653543307083,0.5884090070136582,0.5
intelligent_pruning,0.2,82,LR,0.7,0.2,0.38095238095238093,0.2622950819672132,0.5583241048357328,0.7
intelligent_pruning,0.2,82,SVM,0.6966666666666667,0.17333333333333334,0.30952380952380953,0.22222222222222224,0.5874861572535991,0.7
intelligent_pruning,0.2,82,DT,0.68,0.17857142857142858,0.35714285714285715,0.2380952380952381,0.5448504983388704,0.7
intelligent_pruning,0.2,82,GB,0.6966666666666667,0.17333333333333334,0.30952380952380953,0.22222222222222224,0.5750276854928017,0.7
intelligent_pruning,0.2,82,lightGBM,0.68,0.17073170731707318,0.3333333333333333,0.22580645161290325,0.5821336286452565,0.7
intelligent_pruning,0.4,82,LR,0.6766666666666666,0.1686746987951807,0.3333333333333333,0.22399999999999995,0.5469730527870063,0.7
intelligent_pruning,0.4,82,SVM,0.69,0.18518518518518517,0.35714285714285715,0.24390243902439024,0.5925618309339239,0.7
intelligent_pruning,0.4,82,DT,0.6833333333333333,0.1728395061728395,0.3333333333333333,0.2276422764227642,0.5368217054263565,0.7
intelligent_pruning,0.4,82,GB,0.68,0.15384615384615385,0.2857142857142857,0.2,0.5865633074935401,0.7
intelligent_pruning,0.4,82,lightGBM,0.6866666666666666,0.18292682926829268,0.35714285714285715,0.24193548387096775,0.5909007013658176,0.7
intelligent_pruning,0.6,82,LR,0.69,0.1927710843373494,0.38095238095238093,0.256,0.5586932447397563,0.7
intelligent_pruning,0.6,82,SVM,0.6733333333333333,0.1744186046511628,0.35714285714285715,0.234375,0.5923772609819121,0.7
intelligent_pruning,0.6,82,DT,0.6366666666666667,0.16161616161616163,0.38095238095238093,0.22695035460992907,0.5296234772978958,0.7
intelligent_pruning,0.6,82,GB,0.6866666666666666,0.16666666666666666,0.30952380952380953,0.21666666666666667,0.5858250276854928,0.7
intelligent_pruning,0.6,82,lightGBM,0.6866666666666666,0.19767441860465115,0.40476190476190477,0.265625,0.5884090070136582,0.7
intelligent_pruning,0.8,82,LR,0.67,0.1724137931034483,0.35714285714285715,0.23255813953488377,0.5584163898117387,0.7
intelligent_pruning,0.8,82,SVM,0.67,0.1797752808988764,0.38095238095238093,0.24427480916030533,0.5837947582133629,0.7
