algo,ratio,seed,learner,acc,prec,rec,f1,auc_roc,per_cluster_pruning_ratio
intelligent_pruning,0.2,82,LR,0.79,0.5714285714285714,0.5,0.5333333333333333,0.7613760964912281,0.5
intelligent_pruning,0.2,82,SVM,0.77,0.5238095238095238,0.4583333333333333,0.4888888888888889,0.7033991228070176,0.5
intelligent_pruning,0.2,82,DT,0.785,0.5609756097560976,0.4791666666666667,0.5168539325842697,0.6803728070175439,0.5
intelligent_pruning,0.2,82,GB,0.78,0.55,0.4583333333333333,0.5,0.7467790570175439,0.5
intelligent_pruning,0.2,82,lightGBM,0.78,0.55,0.4583333333333333,0.5,0.7483552631578947,0.5
intelligent_pruning,0.4,82,LR,0.785,0.5555555555555556,0.5208333333333334,0.5376344086021505,0.7623355263157894,0.5
intelligent_pruning,0.4,82,SVM,0.77,0.5227272727272727,0.4791666666666667,0.5,0.7029879385964912,0.5
intelligent_pruning,0.4,82,DT,0.77,0.52,0.5416666666666666,0.5306122448979592,0.6918859649122806,0.5
intelligent_pruning,0.4,82,GB,0.79,0.5681818181818182,0.5208333333333334,0.5434782608695652,0.7608963815789473,0.5
intelligent_pruning,0.4,82,lightGBM,0.79,0.5681818181818182,0.5208333333333334,0.5434782608695652,0.7379385964912281,0.5
intelligent_pruning,0.6,82,LR,0.775,0.5294117647058824,0.5625,0.5454545454545454,0.7561677631578947,0.5
intelligent_pruning,0.6,82,SVM,0.765,0.5098039215686274,0.5416666666666666,0.5252525252525253,0.7044956140350878,0.5
intelligent_pruning,0.6,82,DT,0.76,0.5,0.6041666666666666,0.5471698113207547,0.706688596491228,0.5
intelligent_pruning,0.6,82,GB,0.755,0.49056603773584906,0.5416666666666666,0.5148514851485149,0.7452713815789473,0.5
intelligent_pruning,0.6,82,lightGBM,0.785,0.5510204081632653,0.5625,0.5567010309278351,0.7498629385964912,0.5
intelligent_pruning,0.8,82,LR,0.72,0.4375,0.5833333333333334,0.5,0.7408854166666666,0.5
intelligent_pruning,0.8,82,SVM,0.7,0.40625,0.5416666666666666,0.4642857142857143,0.7105263157894737,0.5
intelligent_pruning,0.8,82,DT,0.645,0.367816091954023,0.6666666666666666,0.4740740740740741,0.6524122807017543,0.5
intelligent_pruning,0.8,82,GB,0.645,0.36470588235294116,0.6458333333333334,0.46616541353383456,0.7452713815789473,0.5
intelligent_pruning,0.8,82,lightGBM,0.66,0.3780487804878049,0.6458333333333334,0.47692307692307695,0.7338267543859649,0.5
intelligent_pruning,1.0,82,LR,0.685,0.3972602739726027,0.6041666666666666,0.4793388429752066,0.7371162280701755,0.5
intelligent_pruning,1.0,82,SVM,0.685,0.391304347826087,0.5625,0.46153846153846156,0.71875,0.5
intelligent_pruning,1.0,82,DT,0.65,0.3829787234042553,0.75,0.5070422535211268,0.6842105263157896,0.5
intelligent_pruning,1.0,82,GB,0.65,0.37777777777777777,0.7083333333333334,0.4927536231884058,0.7467790570175439,0.5
intelligent_pruning,1.0,82,lightGBM,0.675,0.39759036144578314,0.6875,0.5038167938931297,0.7397203947368421,0.5
intelligent_pruning,0.2,82,LR,0.79,0.575,0.4791666666666667,0.5227272727272727,0.7613760964912281,0.7
intelligent_pruning,0.2,82,SVM,0.765,0.5128205128205128,0.4166666666666667,0.45977011494252873,0.7051809210526316,0.7
intelligent_pruning,0.2,82,DT,0.745,0.46938775510204084,0.4791666666666667,0.4742268041237113,0.6540570175438597,0.7
intelligent_pruning,0.2,82,GB,0.78,0.55,0.4583333333333333,0.5,0.7473273026315789,0.7
intelligent_pruning,0.2,82,lightGBM,0.795,0.5853658536585366,0.5,0.5393258426966292,0.7345120614035088,0.7
intelligent_pruning,0.4,82,LR,0.77,0.5217391304347826,0.5,0.5106382978723404,0.7617872807017544,0.7
intelligent_pruning,0.4,82,SVM,0.77,0.5238095238095238,0.4583333333333333,0.4888888888888889,0.7017543859649122,0.7
intelligent_pruning,0.4,82,DT,0.775,0.5333333333333333,0.5,0.5161290322580645,0.6809210526315789,0.7
intelligent_pruning,0.4,82,GB,0.78,0.5434782608695652,0.5208333333333334,0.5319148936170213,0.74328399122807,0.7
intelligent_pruning,0.4,82,lightGBM,0.785,0.5609756097560976,0.4791666666666667,0.5168539325842697,0.7265625000000001,0.7
intelligent_pruning,0.6,82,LR,0.78,0.5434782608695652,0.5208333333333334,0.5319148936170213,0.7509594298245613,0.7
intelligent_pruning,0.6,82,SVM,0.765,0.5116279069767442,0.4583333333333333,0.4835164835164835,0.7042214912280702,0.7
intelligent_pruning,0.6,82,DT,0.77,0.5185185185185185,0.5833333333333334,0.5490196078431373,0.7061403508771931,0.7
intelligent_pruning,0.6,82,GB,0.775,0.5319148936170213,0.5208333333333334,0.5263157894736842,0.7553453947368421,0.7
intelligent_pruning,0.6,82,lightGBM,0.79,0.5681818181818182,0.5208333333333334,0.5434782608695652,0.7391721491228069,0.7
intelligent_pruning,0.8,82,LR,0.76,0.5,0.5416666666666666,0.52,0.7561677631578948,0.7
intelligent_pruning,0.8,82,SVM,0.755,0.48936170212765956,0.4791666666666667,0.4842105263157895,0.715049342105263,0.7
intelligent_pruning,0.8,82,DT,0.73,0.453125,0.6041666666666666,0.5178571428571429,0.6869517543859648,0.7
intelligent_pruning,0.8,82,GB,0.765,0.5098039215686274,0.5416666666666666,0.5252525252525253,0.7269736842105263,0.7
intelligent_pruning,0.8,82,lightGBM,0.76,0.5,0.5,0.5,0.7305372807017544,0.7
intelligent_pruning,1.0,82,LR,0.76,0.5,0.5625,0.5294117647058824,0.7654194078947367,0.7
