algo,ratio,seed,learner,acc,prec,rec,f1,auc_roc,per_cluster_pruning_ratio
intelligent_pruning,0.2,82,LR,0.7330677290836654,0.2255892255892256,0.38953488372093026,0.28571428571428575,0.6137129850329619,0.5
intelligent_pruning,0.2,82,SVM,0.7442231075697211,0.23674911660777384,0.38953488372093026,0.29450549450549446,0.6754520174364921,0.5
intelligent_pruning,0.2,82,DT,0.7211155378486056,0.20333333333333334,0.3546511627906977,0.2584745762711865,0.5669839378127081,0.5
intelligent_pruning,0.4,82,LR,0.7322709163346613,0.22483221476510068,0.38953488372093026,0.2851063829787234,0.610161802916103,0.5
intelligent_pruning,0.4,82,SVM,0.7402390438247012,0.23448275862068965,0.3953488372093023,0.2943722943722944,0.6750547574566772,0.5
intelligent_pruning,0.4,82,DT,0.7219123505976096,0.2059800664451827,0.36046511627906974,0.2621564482029598,0.569890914556894,0.5
intelligent_pruning,0.6,82,LR,0.7298804780876494,0.22073578595317725,0.38372093023255816,0.28025477707006374,0.6094370718718461,0.5
intelligent_pruning,0.6,82,SVM,0.7394422310756972,0.23367697594501718,0.3953488372093023,0.2937365010799136,0.6745018145117996,0.5
intelligent_pruning,0.6,82,DT,0.7235059760956175,0.21311475409836064,0.37790697674418605,0.27253668763102723,0.5781501642723701,0.5
intelligent_pruning,0.8,82,LR,0.7282868525896414,0.21739130434782608,0.37790697674418605,0.2760084925690021,0.6065274109386072,0.5
intelligent_pruning,0.8,82,SVM,0.7418326693227092,0.23793103448275862,0.4011627906976744,0.29870129870129875,0.6672437673130193,0.5
intelligent_pruning,0.8,82,DT,0.7179282868525897,0.20261437908496732,0.36046511627906974,0.25941422594142266,0.5675825119714831,0.5
intelligent_pruning,1.0,82,LR,0.7282868525896414,0.21926910299003322,0.38372093023255816,0.27906976744186046,0.6080520303205996,0.5
intelligent_pruning,1.0,82,SVM,0.7386454183266933,0.23648648648648649,0.4069767441860465,0.2991452991452992,0.6638616891064872,0.5
intelligent_pruning,1.0,82,DT,0.7219123505976096,0.21904761904761905,0.4011627906976744,0.2833675564681725,0.5870079881466211,0.5
intelligent_pruning,0.2,82,LR,0.7306772908366533,0.19708029197080293,0.313953488372093,0.24215246636771304,0.5549319289656209,0.7
intelligent_pruning,0.2,82,SVM,0.7402390438247012,0.20384615384615384,0.3081395348837209,0.24537037037037032,0.6626376988984088,0.7
intelligent_pruning,0.2,82,DT,0.7258964143426295,0.20748299319727892,0.3546511627906977,0.2618025751072961,0.5697540209152011,0.7
intelligent_pruning,0.4,82,LR,0.7282868525896414,0.21548821548821548,0.37209302325581395,0.27292110874200426,0.6092438102600443,0.7
intelligent_pruning,0.4,82,SVM,0.7402390438247012,0.23448275862068965,0.3953488372093023,0.2943722943722944,0.6749796001631987,0.7
intelligent_pruning,0.4,82,DT,0.7346613545816733,0.24444444444444444,0.4476744186046512,0.3162217659137577,0.613957246236767,0.7
intelligent_pruning,0.6,82,LR,0.7282868525896414,0.21739130434782608,0.37790697674418605,0.2760084925690021,0.6092706521505722,0.7
intelligent_pruning,0.6,82,SVM,0.7418326693227092,0.23972602739726026,0.4069767441860465,0.3017241379310345,0.67092110631536,0.7
intelligent_pruning,0.6,82,DT,0.7163346613545817,0.2032258064516129,0.36627906976744184,0.2614107883817427,0.5691044471644227,0.7
intelligent_pruning,0.8,82,LR,0.7258964143426295,0.2152317880794702,0.37790697674418605,0.2742616033755274,0.6056684704417102,0.7
intelligent_pruning,0.8,82,SVM,0.7346613545816733,0.23255813953488372,0.4069767441860465,0.29598308668076106,0.6598407739053878,0.7
intelligent_pruning,0.8,82,DT,0.7243027888446215,0.2229299363057325,0.4069767441860465,0.28806584362139914,0.5908383259249715,0.7
intelligent_pruning,1.0,82,LR,0.7250996015936255,0.2182410423452769,0.38953488372093026,0.2797494780793319,0.6023937597972899,0.7
intelligent_pruning,1.0,82,SVM,0.7282868525896414,0.22653721682847897,0.4069767441860465,0.2910602910602911,0.6579135261654748,0.7
intelligent_pruning,1.0,82,DT,0.7211155378486056,0.21835443037974683,0.4011627906976744,0.2827868852459016,0.586546307629539,0.7
intelligent_pruning,0.2,82,LR,0.7322709163346613,0.19852941176470587,0.313953488372093,0.24324324324324323,0.5544434065580106,0.9
intelligent_pruning,0.2,82,SVM,0.7434262948207171,0.21153846153846154,0.31976744186046513,0.25462962962962965,0.6518848375528785,0.9
intelligent_pruning,0.2,82,DT,0.7266932270916334,0.20819112627986347,0.3546511627906977,0.2623655913978495,0.5702157014322833,0.9
intelligent_pruning,0.4,82,LR,0.7330677290836654,0.20146520146520147,0.31976744186046513,0.24719101123595505,0.5540998303592519,0.9
intelligent_pruning,0.4,82,SVM,0.7402390438247012,0.20833333333333334,0.31976744186046513,0.25229357798165136,0.654703236058322,0.9
intelligent_pruning,0.4,82,DT,0.7250996015936255,0.20875420875420875,0.36046511627906974,0.26439232409381663,0.5717376366252228,0.9
intelligent_pruning,0.6,82,LR,0.7290836653386454,0.20422535211267606,0.3372093023255814,0.25438596491228066,0.5788936846399966,0.9
intelligent_pruning,0.6,82,SVM,0.7370517928286853,0.20955882352941177,0.3313953488372093,0.25675675675675674,0.6501508514247675,0.9
intelligent_pruning,0.6,82,DT,0.7211155378486056,0.22012578616352202,0.4069767441860465,0.2857142857142857,0.5889916038566428,0.9
intelligent_pruning,0.8,82,LR,0.7227091633466135,0.21428571428571427,0.38372093023255816,0.27499999999999997,0.6016582919968219,0.9
intelligent_pruning,0.8,82,SVM,0.7266932270916334,0.22508038585209003,0.4069767441860465,0.28985507246376807,0.6542308187850286,0.9
