algo,ratio,seed,learner,acc,prec,rec,f1,auc_roc
random_oversampling,0.2,82,LR,0.7282868525896414,0.20350877192982456,0.3372093023255814,0.2538293216630197,0.5582173763662522
random_oversampling,0.2,82,SVM,0.7346613545816733,0.20512820512820512,0.32558139534883723,0.2516853932584269,0.6372345337026778
random_oversampling,0.2,82,DT,0.7306772908366533,0.2097902097902098,0.3488372093023256,0.2620087336244542,0.5700788077905903
random_oversampling,0.4,82,LR,0.7211155378486056,0.19932432432432431,0.3430232558139535,0.25213675213675213,0.5576698017994803
random_oversampling,0.4,82,SVM,0.7322709163346613,0.20503597122302158,0.3313953488372093,0.25333333333333335,0.6398489338401082
random_oversampling,0.4,82,DT,0.7282868525896414,0.20761245674740483,0.3488372093023256,0.2603036876355748,0.5686937662393438
random_oversampling,0.6,82,LR,0.7211155378486056,0.20915032679738563,0.37209302325581395,0.2677824267782427,0.5694748652537096
random_oversampling,0.6,82,SVM,0.7282868525896414,0.20557491289198607,0.3430232558139535,0.2570806100217865,0.6407669264961671
random_oversampling,0.6,82,DT,0.7266932270916334,0.20618556701030927,0.3488372093023256,0.25917926565874727,0.5677704052051794
random_oversampling,0.8,82,LR,0.7163346613545817,0.2070063694267516,0.37790697674418605,0.2674897119341563,0.5706720135712599
random_oversampling,0.8,82,SVM,0.7211155378486056,0.20134228187919462,0.3488372093023256,0.2553191489361702,0.6429894350318882
random_oversampling,0.8,82,DT,0.7282868525896414,0.20761245674740483,0.3488372093023256,0.2603036876355748,0.5686937662393438
random_oversampling,1.0,82,LR,0.7123505976095618,0.20743034055727555,0.38953488372093026,0.2707070707070708,0.5684924520603836
random_oversampling,1.0,82,SVM,0.7171314741035857,0.2,0.3546511627906977,0.2557651991614256,0.639387253323026
random_oversampling,1.0,82,DT,0.7266932270916334,0.20618556701030927,0.3488372093023256,0.25917926565874727,0.5677704052051794
random_oversampling,0.2,15,LR,0.7792828685258965,0.2857142857142857,0.4069767441860465,0.33573141486810554,0.6381901050054758
random_oversampling,0.2,15,SVM,0.7816733067729084,0.2857142857142857,0.3953488372093023,0.33170731707317075,0.7067442934140736
random_oversampling,0.2,15,DT,0.7888446215139442,0.30864197530864196,0.436046511627907,0.3614457831325301,0.6404609289441474
random_oversampling,0.4,15,LR,0.7745019920318725,0.2788844621513944,0.4069767441860465,0.3309692671394799,0.635183813266336
random_oversampling,0.4,15,SVM,0.7705179282868526,0.27165354330708663,0.4011627906976744,0.323943661971831,0.6942413408061157
random_oversampling,0.4,15,DT,0.7872509960159363,0.30612244897959184,0.436046511627907,0.3597122302158274,0.639537567909983
random_oversampling,0.6,15,LR,0.7713147410358566,0.27450980392156865,0.4069767441860465,0.3278688524590164,0.6420177585947734
random_oversampling,0.6,15,SVM,0.7665338645418327,0.26640926640926643,0.4011627906976744,0.320185614849188,0.6910793661019132
random_oversampling,0.6,15,DT,0.7880478087649403,0.3073770491803279,0.436046511627907,0.3605769230769231,0.6399992484270651
random_oversampling,0.8,15,LR,0.7705179282868526,0.2734375,0.4069767441860465,0.32710280373831774,0.6441060576778543
random_oversampling,0.8,15,SVM,0.7673306772908367,0.2692307692307692,0.4069767441860465,0.32407407407407407,0.6910578925894908
random_oversampling,0.8,15,DT,0.7872509960159363,0.30612244897959184,0.436046511627907,0.3597122302158274,0.639537567909983
random_oversampling,1.0,15,LR,0.7705179282868526,0.2751937984496124,0.4127906976744186,0.33023255813953484,0.6483363396250724
random_oversampling,1.0,15,SVM,0.7649402390438247,0.26436781609195403,0.4011627906976744,0.31870669745958424,0.6889159097253538
random_oversampling,1.0,15,DT,0.7848605577689243,0.3008130081300813,0.43023255813953487,0.35406698564593303,0.6357072301316326
random_oversampling,0.2,4,LR,0.8302788844621514,0.3815028901734104,0.38372093023255816,0.3826086956521739,0.6765552191371942
random_oversampling,0.2,4,SVM,0.8270916334661355,0.3699421965317919,0.37209302325581395,0.37101449275362314,0.7202350275934634
random_oversampling,0.2,4,DT,0.8382470119521912,0.40828402366863903,0.4011627906976744,0.4046920821114369,0.6541368721681806
random_oversampling,0.4,4,LR,0.8247011952191236,0.36813186813186816,0.38953488372093026,0.3785310734463277,0.6818887027851146
random_oversampling,0.4,4,SVM,0.8254980079681274,0.3657142857142857,0.37209302325581395,0.3688760806916427,0.7348960681998755
random_oversampling,0.4,4,DT,0.8350597609561753,0.3988439306358382,0.4011627906976744,0.39999999999999997,0.6522901500998518
random_oversampling,0.6,4,LR,0.8215139442231075,0.3602150537634409,0.38953488372093026,0.3743016759776536,0.6928616676329747
random_oversampling,0.6,4,SVM,0.8247011952191236,0.36666666666666664,0.38372093023255816,0.37499999999999994,0.7397812922759777
random_oversampling,0.6,4,DT,0.8350597609561753,0.3988439306358382,0.4011627906976744,0.39999999999999997,0.6527518306169341
random_oversampling,0.8,4,LR,0.8199203187250996,0.35789473684210527,0.3953488372093023,0.3756906077348066,0.6928750885782388
random_oversampling,0.8,4,SVM,0.8231075697211155,0.3626373626373626,0.38372093023255816,0.37288135593220334,0.7369736305267452
random_oversampling,0.8,4,DT,0.8342629482071713,0.39655172413793105,0.4011627906976744,0.3988439306358381,0.6522901500998518
random_oversampling,1.0,4,LR,0.8175298804780876,0.3553299492385787,0.4069767441860465,0.3794037940379404,0.6913638901415105
random_oversampling,1.0,4,SVM,0.8183266932270916,0.3526315789473684,0.38953488372093026,0.37016574585635365,0.7388632996199187
random_oversampling,1.0,4,DT,0.8334661354581673,0.3942857142857143,0.4011627906976744,0.3976945244956772,0.6518284695827697
