algo,ratio,seed,learner,acc,prec,rec,f1,auc_roc
random_pruning,0.2,82,LR,0.6896551724137931,0.5,0.5,0.5,0.6611111111111111
random_pruning,0.2,82,SVM,0.6724137931034483,0.47368421052631576,0.5,0.4864864864864865,0.5902777777777778
random_pruning,0.2,82,DT,0.6896551724137931,0.5,0.5555555555555556,0.5263157894736842,0.6527777777777778
random_pruning,0.4,82,LR,0.6896551724137931,0.5,0.5,0.5,0.6638888888888889
random_pruning,0.4,82,SVM,0.6724137931034483,0.47368421052631576,0.5,0.4864864864864865,0.6152777777777778
random_pruning,0.4,82,DT,0.6896551724137931,0.5,0.5555555555555556,0.5263157894736842,0.6527777777777778
random_pruning,0.6,82,LR,0.6724137931034483,0.47368421052631576,0.5,0.4864864864864865,0.6680555555555556
random_pruning,0.6,82,SVM,0.6724137931034483,0.47368421052631576,0.5,0.4864864864864865,0.6194444444444445
random_pruning,0.6,82,DT,0.6551724137931034,0.45454545454545453,0.5555555555555556,0.5,0.6277777777777778
random_pruning,0.8,82,LR,0.6724137931034483,0.47368421052631576,0.5,0.4864864864864865,0.6722222222222223
random_pruning,0.8,82,SVM,0.6724137931034483,0.47368421052631576,0.5,0.4864864864864865,0.6208333333333333
random_pruning,0.8,82,DT,0.603448275862069,0.4,0.5555555555555556,0.46511627906976744,0.5902777777777778
random_pruning,1.0,82,LR,0.6724137931034483,0.47368421052631576,0.5,0.4864864864864865,0.6791666666666667
random_pruning,1.0,82,SVM,0.6724137931034483,0.47368421052631576,0.5,0.4864864864864865,0.638888888888889
random_pruning,1.0,82,DT,0.603448275862069,0.4,0.5555555555555556,0.46511627906976744,0.5902777777777778
random_pruning,0.2,15,LR,0.4827586206896552,0.2,0.3333333333333333,0.25,0.42015503875968996
random_pruning,0.2,15,SVM,0.4827586206896552,0.2,0.3333333333333333,0.25,0.48062015503875966
random_pruning,0.2,15,DT,0.5,0.18181818181818182,0.26666666666666666,0.21621621621621623,0.4240310077519379
random_pruning,0.4,15,LR,0.4827586206896552,0.2,0.3333333333333333,0.25,0.40775193798449616
random_pruning,0.4,15,SVM,0.4827586206896552,0.2,0.3333333333333333,0.25,0.48062015503875966
random_pruning,0.4,15,DT,0.4827586206896552,0.17391304347826086,0.26666666666666666,0.2105263157894737,0.4124031007751938
random_pruning,0.6,15,LR,0.4827586206896552,0.2,0.3333333333333333,0.25,0.4062015503875969
random_pruning,0.6,15,SVM,0.4827586206896552,0.2,0.3333333333333333,0.25,0.48062015503875966
random_pruning,0.6,15,DT,0.4827586206896552,0.17391304347826086,0.26666666666666666,0.2105263157894737,0.4124031007751938
random_pruning,0.8,15,LR,0.4827586206896552,0.2,0.3333333333333333,0.25,0.4108527131782946
random_pruning,0.8,15,SVM,0.4827586206896552,0.2,0.3333333333333333,0.25,0.475968992248062
random_pruning,0.8,15,DT,0.5,0.18181818181818182,0.26666666666666666,0.21621621621621623,0.4240310077519379
random_pruning,1.0,15,LR,0.4827586206896552,0.2,0.3333333333333333,0.25,0.4108527131782946
random_pruning,1.0,15,SVM,0.4827586206896552,0.2,0.3333333333333333,0.25,0.4883720930232558
random_pruning,1.0,15,DT,0.4827586206896552,0.17391304347826086,0.26666666666666666,0.2105263157894737,0.4124031007751938
random_pruning,0.2,4,LR,0.7241379310344828,0.5333333333333333,0.47058823529411764,0.5,0.6563845050215208
