algo,ratio,seed,learner,acc,prec,rec,f1,auc_roc,per_cluster_pruning_ratio
intelligent_pruning,0.2,82,LR,0.876,0.6666666666666666,0.24113475177304963,0.35416666666666663,0.8445991132687688,0.5
intelligent_pruning,0.2,82,SVM,0.936,0.9139784946236559,0.6028368794326241,0.7264957264957264,0.9146872084478901,0.5
intelligent_pruning,0.2,82,DT,0.904,0.631578947368421,0.7659574468085106,0.6923076923076923,0.846308176256409,0.5
intelligent_pruning,0.4,82,LR,0.871,0.575,0.3262411347517731,0.416289592760181,0.8422377991892271,0.5
intelligent_pruning,0.4,82,SVM,0.935,0.8653846153846154,0.6382978723404256,0.7346938775510204,0.917824618763365,0.5
intelligent_pruning,0.4,82,DT,0.885,0.5670103092783505,0.7801418439716312,0.6567164179104478,0.8411768591220206,0.5
intelligent_pruning,0.6,82,LR,0.86,0.5039370078740157,0.45390070921985815,0.47761194029850745,0.8361363617599221,0.5
intelligent_pruning,0.6,82,SVM,0.926,0.7768595041322314,0.6666666666666666,0.7175572519083968,0.9123754324259612,0.5
intelligent_pruning,0.6,82,DT,0.877,0.5424528301886793,0.8156028368794326,0.6515580736543909,0.8513404172755719,0.5
intelligent_pruning,0.8,82,LR,0.793,0.36693548387096775,0.6453900709219859,0.4678663239074551,0.8202676706379676,0.5
intelligent_pruning,0.8,82,SVM,0.886,0.5671641791044776,0.8085106382978723,0.6666666666666666,0.9038218611448244,0.5
intelligent_pruning,0.8,82,DT,0.829,0.4409448818897638,0.7943262411347518,0.5670886075949368,0.8145088714404841,0.5
intelligent_pruning,1.0,82,LR,0.799,0.38,0.6737588652482269,0.48593350383631706,0.8089151991017098,0.5
intelligent_pruning,1.0,82,SVM,0.86,0.5023041474654378,0.7730496453900709,0.6089385474860335,0.8933858436744028,0.5
intelligent_pruning,1.0,82,DT,0.807,0.4097222222222222,0.8368794326241135,0.5501165501165501,0.8194874462305667,0.5
intelligent_pruning,0.2,82,LR,0.876,0.6545454545454545,0.2553191489361702,0.3673469387755102,0.8421552357598725,0.7
intelligent_pruning,0.2,82,SVM,0.937,0.9148936170212766,0.6099290780141844,0.7319148936170212,0.9151660763381467,0.7
intelligent_pruning,0.2,82,DT,0.906,0.6390532544378699,0.7659574468085106,0.6967741935483872,0.8474723206103087,0.7
intelligent_pruning,0.4,82,LR,0.87,0.5632183908045977,0.3475177304964539,0.4298245614035087,0.8339401745390896,0.7
intelligent_pruning,0.4,82,SVM,0.934,0.8640776699029126,0.6312056737588653,0.7295081967213114,0.9146046450185354,0.7
intelligent_pruning,0.4,82,DT,0.89,0.581151832460733,0.7872340425531915,0.6686746987951808,0.8470512471206003,0.7
intelligent_pruning,0.6,82,LR,0.83,0.42245989304812837,0.5602836879432624,0.4817073170731707,0.8085684326984205,0.7
intelligent_pruning,0.6,82,SVM,0.9,0.621301775147929,0.7446808510638298,0.6774193548387096,0.9015431104946375,0.7
intelligent_pruning,0.6,82,DT,0.865,0.5136363636363637,0.8014184397163121,0.6260387811634349,0.8384274969245123,0.7
intelligent_pruning,0.8,82,LR,0.823,0.3977272727272727,0.49645390070921985,0.4416403785488958,0.8039779060263046,0.7
intelligent_pruning,0.8,82,SVM,0.895,0.6022727272727273,0.75177304964539,0.6687697160883281,0.8989836441846448,0.7
intelligent_pruning,0.8,82,DT,0.811,0.4083969465648855,0.7588652482269503,0.5310173697270472,0.7892114366862342,0.7
intelligent_pruning,1.0,82,LR,0.853,0.47692307692307695,0.4397163120567376,0.4575645756457565,0.84641550871457,0.7
intelligent_pruning,1.0,82,SVM,0.926,0.7637795275590551,0.6879432624113475,0.7238805970149254,0.9112112880720613,0.7
intelligent_pruning,1.0,82,DT,0.877,0.5428571428571428,0.8085106382978723,0.6495726495726495,0.8483763901617417,0.7
intelligent_pruning,0.2,82,LR,0.879,0.6724137931034483,0.2765957446808511,0.3919597989949749,0.8397113582509763,0.9
intelligent_pruning,0.2,82,SVM,0.939,0.9081632653061225,0.6312056737588653,0.7447698744769875,0.9174035452736563,0.9
intelligent_pruning,0.2,82,DT,0.899,0.6136363636363636,0.7659574468085106,0.6813880126182966,0.8433978153716593,0.9
intelligent_pruning,0.4,82,LR,0.87,0.5478260869565217,0.44680851063829785,0.49218749999999994,0.8243050223334075,0.9
intelligent_pruning,0.4,82,SVM,0.93,0.7983193277310925,0.6737588652482269,0.7307692307692307,0.9109883668128039,0.9
intelligent_pruning,0.4,82,DT,0.885,0.5677083333333334,0.7730496453900709,0.6546546546546547,0.8382128320081903,0.9
intelligent_pruning,0.6,82,LR,0.844,0.4369747899159664,0.36879432624113473,0.39999999999999997,0.8178650748437487,0.9
intelligent_pruning,0.6,82,SVM,0.93,0.7795275590551181,0.7021276595744681,0.7388059701492536,0.9081977229006185,0.9
intelligent_pruning,0.6,82,DT,0.872,0.5311004784688995,0.7872340425531915,0.6342857142857143,0.8365739479355014,0.9
intelligent_pruning,0.8,82,LR,0.853,0.47692307692307695,0.4397163120567376,0.4575645756457565,0.84641550871457,0.9
intelligent_pruning,0.8,82,SVM,0.926,0.7637795275590551,0.6879432624113475,0.7238805970149254,0.9112112880720613,0.9
intelligent_pruning,0.8,82,DT,0.877,0.5428571428571428,0.8085106382978723,0.6495726495726495,0.8483763901617417,0.9
intelligent_pruning,1.0,82,LR,0.853,0.47692307692307695,0.4397163120567376,0.4575645756457565,0.84641550871457,0.9
intelligent_pruning,1.0,82,SVM,0.926,0.7637795275590551,0.6879432624113475,0.7238805970149254,0.9112112880720613,0.9
