algo,ratio,seed,learner,acc,prec,rec,f1,auc_roc
svm_smote,0.2,82,LR,0.62,0.05063291139240506,0.8,0.09523809523809523,0.8625641025641027
svm_smote,0.2,82,SVM,0.625,0.05128205128205128,0.8,0.09638554216867469,0.7784615384615385
svm_smote,0.2,82,DT,0.62,0.05063291139240506,0.8,0.09523809523809523,0.7076923076923077
svm_smote,0.4,82,LR,0.63,0.06329113924050633,1.0,0.11904761904761907,0.8717948717948718
svm_smote,0.4,82,SVM,0.625,0.05128205128205128,0.8,0.09638554216867469,0.7671794871794873
svm_smote,0.4,82,DT,0.595,0.036585365853658534,0.6,0.06896551724137931,0.5974358974358975
svm_smote,0.6,82,LR,0.625,0.05128205128205128,0.8,0.09638554216867469,0.8564102564102565
svm_smote,0.6,82,SVM,0.615,0.05,0.8,0.09411764705882354,0.7569230769230769
svm_smote,0.6,82,DT,0.625,0.039473684210526314,0.6,0.07407407407407407,0.6117948717948718
svm_smote,0.8,82,LR,0.625,0.05128205128205128,0.8,0.09638554216867469,0.8697435897435898
svm_smote,0.8,82,SVM,0.615,0.05,0.8,0.09411764705882354,0.7569230769230769
svm_smote,0.8,82,DT,0.605,0.0375,0.6,0.07058823529411765,0.6015384615384616
svm_smote,1.0,82,LR,0.62,0.05063291139240506,0.8,0.09523809523809523,0.8666666666666667
svm_smote,1.0,82,SVM,0.615,0.05,0.8,0.09411764705882354,0.7394871794871795
svm_smote,1.0,82,DT,0.595,0.036585365853658534,0.6,0.06896551724137931,0.5974358974358975
svm_smote,0.2,15,LR,0.435,0.034482758620689655,0.8,0.06611570247933884,0.7620512820512821
svm_smote,0.2,15,SVM,0.485,0.046296296296296294,1.0,0.08849557522123894,0.8020512820512821
svm_smote,0.2,15,DT,0.45,0.043478260869565216,1.0,0.08333333333333333,0.717948717948718
svm_smote,0.4,15,LR,0.435,0.034482758620689655,0.8,0.06611570247933884,0.7620512820512821
svm_smote,0.4,15,SVM,0.49,0.04672897196261682,1.0,0.08928571428571429,0.7753846153846153
svm_smote,0.4,15,DT,0.445,0.04310344827586207,1.0,0.08264462809917356,0.7153846153846154
svm_smote,0.6,15,LR,0.435,0.034482758620689655,0.8,0.06611570247933884,0.7620512820512821
svm_smote,0.6,15,SVM,0.485,0.046296296296296294,1.0,0.08849557522123894,0.762051282051282
svm_smote,0.6,15,DT,0.45,0.043478260869565216,1.0,0.08333333333333333,0.717948717948718
svm_smote,0.8,15,LR,0.44,0.034782608695652174,0.8,0.06666666666666667,0.7610256410256411
svm_smote,0.8,15,SVM,0.485,0.046296296296296294,1.0,0.08849557522123894,0.7692307692307692
svm_smote,0.8,15,DT,0.45,0.043478260869565216,1.0,0.08333333333333333,0.717948717948718
svm_smote,1.0,15,LR,0.44,0.034782608695652174,0.8,0.06666666666666667,0.7620512820512821
svm_smote,1.0,15,SVM,0.485,0.046296296296296294,1.0,0.08849557522123894,0.764102564102564
svm_smote,1.0,15,DT,0.45,0.043478260869565216,1.0,0.08333333333333333,0.717948717948718
svm_smote,0.2,4,LR,0.69,0.07462686567164178,1.0,0.13888888888888887,0.9589743589743589
svm_smote,0.2,4,SVM,0.71,0.07936507936507936,1.0,0.14705882352941177,0.8482051282051282
svm_smote,0.2,4,DT,0.665,0.05714285714285714,0.8,0.10666666666666666,0.7307692307692308
svm_smote,0.4,4,LR,0.69,0.07462686567164178,1.0,0.13888888888888887,0.9641025641025641
svm_smote,0.4,4,SVM,0.705,0.078125,1.0,0.14492753623188406,0.8594871794871795
svm_smote,0.4,4,DT,0.675,0.07142857142857142,1.0,0.13333333333333333,0.8333333333333334
svm_smote,0.6,4,LR,0.68,0.07246376811594203,1.0,0.13513513513513511,0.961025641025641
svm_smote,0.6,4,SVM,0.71,0.07936507936507936,1.0,0.14705882352941177,0.8338461538461538
svm_smote,0.6,4,DT,0.65,0.0547945205479452,0.8,0.10256410256410256,0.723076923076923
svm_smote,0.8,4,LR,0.68,0.07246376811594203,1.0,0.13513513513513511,0.9661538461538461
svm_smote,0.8,4,SVM,0.7,0.06349206349206349,0.8,0.11764705882352941,0.8358974358974359
svm_smote,0.8,4,DT,0.645,0.06578947368421052,1.0,0.12345679012345677,0.8179487179487179
svm_smote,1.0,4,LR,0.67,0.07042253521126761,1.0,0.13157894736842107,0.96
svm_smote,1.0,4,SVM,0.67,0.057971014492753624,0.8,0.1081081081081081,0.8276923076923077
svm_smote,1.0,4,DT,0.655,0.06756756756756757,1.0,0.12658227848101267,0.823076923076923
svm_smote,0.2,95,LR,0.52,0.04950495049504951,1.0,0.09433962264150944,0.9092307692307693
svm_smote,0.2,95,SVM,0.54,0.05154639175257732,1.0,0.0980392156862745,0.7476923076923077
svm_smote,0.2,95,DT,0.515,0.049019607843137254,1.0,0.09345794392523364,0.7512820512820513
svm_smote,0.4,95,LR,0.52,0.04950495049504951,1.0,0.09433962264150944,0.9066666666666666
svm_smote,0.4,95,SVM,0.545,0.052083333333333336,1.0,0.09900990099009901,0.7702564102564102
svm_smote,0.4,95,DT,0.525,0.05,1.0,0.09523809523809523,0.7564102564102564
svm_smote,0.6,95,LR,0.52,0.04950495049504951,1.0,0.09433962264150944,0.9071794871794872
svm_smote,0.6,95,SVM,0.54,0.05154639175257732,1.0,0.0980392156862745,0.7651282051282051
svm_smote,0.6,95,DT,0.52,0.04950495049504951,1.0,0.09433962264150944,0.7538461538461538
svm_smote,0.8,95,LR,0.52,0.04950495049504951,1.0,0.09433962264150944,0.9092307692307693
