algo,ratio,seed,learner,acc,prec,rec,f1,auc_roc,per_cluster_pruning_ratio
intelligent_pruning,0.2,82,LR,0.476,0.1625441696113074,0.647887323943662,0.2598870056497175,0.5760366394169211,0.5
intelligent_pruning,0.2,82,SVM,0.519,0.18198874296435272,0.6830985915492958,0.2874074074074074,0.6435207984503759,0.5
intelligent_pruning,0.2,82,DT,0.529,0.18666666666666668,0.6901408450704225,0.29385307346326833,0.5962359237007124,0.5
intelligent_pruning,0.4,82,LR,0.482,0.16308243727598568,0.6408450704225352,0.26,0.5761351324731607,0.5
intelligent_pruning,0.4,82,SVM,0.521,0.18267419962335216,0.6830985915492958,0.28826151560178304,0.6452033881611345,0.5
intelligent_pruning,0.4,82,DT,0.528,0.18631178707224336,0.6901408450704225,0.29341317365269465,0.5956531731179618,0.5
intelligent_pruning,0.6,82,LR,0.486,0.1618181818181818,0.6267605633802817,0.2572254335260115,0.5785646278604024,0.5
intelligent_pruning,0.6,82,SVM,0.525,0.1840607210626186,0.6830985915492958,0.28998505231689087,0.6428395548113858,0.5
intelligent_pruning,0.6,82,DT,0.532,0.18532818532818532,0.676056338028169,0.2909090909090909,0.5921074230933386,0.5
intelligent_pruning,0.8,82,LR,0.492,0.1636029411764706,0.6267605633802817,0.2594752186588921,0.5807232673429856,0.5
intelligent_pruning,0.8,82,SVM,0.524,0.18371212121212122,0.6830985915492958,0.28955223880597014,0.6445139367674578,0.5
intelligent_pruning,0.8,82,DT,0.53,0.18582375478927204,0.6830985915492958,0.29216867469879515,0.5938802981056502,0.5
intelligent_pruning,1.0,82,LR,0.492,0.16111111111111112,0.6126760563380281,0.25513196480938416,0.5812403558882432,0.5
intelligent_pruning,1.0,82,SVM,0.533,0.18689788053949905,0.6830985915492958,0.2934947049924357,0.6460159558751107,0.5
intelligent_pruning,1.0,82,DT,0.533,0.18568665377176016,0.676056338028169,0.291350531107739,0.5926901736760892,0.5
intelligent_pruning,0.2,82,LR,0.474,0.1607773851590106,0.6408450704225352,0.2570621468926554,0.5765126891887455,0.7
intelligent_pruning,0.2,82,SVM,0.518,0.18164794007490637,0.6830985915492958,0.2869822485207101,0.6442841196362323,0.7
intelligent_pruning,0.2,82,DT,0.529,0.18546845124282982,0.6830985915492958,0.2917293233082706,0.5932975475228996,0.7
intelligent_pruning,0.4,82,LR,0.474,0.1595744680851064,0.6338028169014085,0.254957507082153,0.576635805509045,0.7
intelligent_pruning,0.4,82,SVM,0.52,0.18233082706766918,0.6830985915492958,0.2878338278931751,0.6443005351456055,0.7
intelligent_pruning,0.4,82,DT,0.53,0.18702290076335878,0.6901408450704225,0.2942942942942943,0.596818674283463,0.7
intelligent_pruning,0.6,82,LR,0.484,0.1624548736462094,0.6338028169014085,0.25862068965517243,0.5775222430152008,0.7
intelligent_pruning,0.6,82,SVM,0.526,0.1844106463878327,0.6830985915492958,0.2904191616766467,0.642174726681769,0.7
intelligent_pruning,0.6,82,DT,0.53,0.188212927756654,0.6971830985915493,0.2964071856287425,0.5997570504612758,0.7
intelligent_pruning,0.8,82,LR,0.489,0.16393442622950818,0.6338028169014085,0.26049204052098407,0.5809694999835845,0.7
intelligent_pruning,0.8,82,SVM,0.525,0.1840607210626186,0.6830985915492958,0.28998505231689087,0.64477658491743,0.7
intelligent_pruning,0.8,82,DT,0.532,0.18773946360153257,0.6901408450704225,0.29518072289156627,0.5979841754489643,0.7
