algo,ratio,seed,learner,acc,prec,rec,f1,auc_roc,per_cluster_pruning_ratio
intelligent_pruning,0.2,82,LR,0.8123324396782842,0.38461538461538464,0.2459016393442623,0.3,0.6987179487179487,0.5
intelligent_pruning,0.2,82,SVM,0.8176943699731903,0.4,0.22950819672131148,0.2916666666666667,0.6914670029424128,0.5
intelligent_pruning,0.2,82,DT,0.8230563002680965,0.4528301886792453,0.39344262295081966,0.42105263157894735,0.6502469525010508,0.5
intelligent_pruning,0.4,82,LR,0.8203753351206434,0.43478260869565216,0.32786885245901637,0.37383177570093457,0.6950136612021858,0.5
intelligent_pruning,0.4,82,SVM,0.8176943699731903,0.40540540540540543,0.2459016393442623,0.30612244897959184,0.6945670449768812,0.5
intelligent_pruning,0.4,82,DT,0.8176943699731903,0.4426229508196721,0.4426229508196721,0.4426229508196721,0.6668242959226566,0.5
intelligent_pruning,0.6,82,LR,0.7533512064343163,0.3218390804597701,0.45901639344262296,0.3783783783783784,0.692754308532997,0.5
intelligent_pruning,0.6,82,SVM,0.7882037533512064,0.36363636363636365,0.39344262295081966,0.3779527559055118,0.6834804539722572,0.5
intelligent_pruning,0.6,82,DT,0.7319034852546917,0.3211009174311927,0.5737704918032787,0.4117647058823529,0.6682955023118957,0.5
intelligent_pruning,0.8,82,LR,0.7533512064343163,0.3258426966292135,0.47540983606557374,0.38666666666666666,0.6794346364018494,0.5
intelligent_pruning,0.8,82,SVM,0.7855227882037533,0.35384615384615387,0.3770491803278688,0.36507936507936506,0.6726565783942833,0.5
intelligent_pruning,0.8,82,DT,0.7238605898123325,0.3157894736842105,0.5901639344262295,0.41142857142857137,0.6700819672131147,0.5
intelligent_pruning,1.0,82,LR,0.8042895442359249,0.4032258064516129,0.4098360655737705,0.4065040650406504,0.7097519966372425,0.5
intelligent_pruning,1.0,82,SVM,0.806970509383378,0.4,0.36065573770491804,0.3793103448275862,0.6813787305590584,0.5
intelligent_pruning,1.0,82,DT,0.7774798927613941,0.37777777777777777,0.5573770491803278,0.4503311258278146,0.6889449348465742,0.5
intelligent_pruning,0.2,82,LR,0.8150134048257373,0.39473684210526316,0.2459016393442623,0.30303030303030304,0.6986128625472888,0.7
intelligent_pruning,0.2,82,SVM,0.8176943699731903,0.4,0.22950819672131148,0.2916666666666667,0.6867381252627154,0.7
intelligent_pruning,0.2,82,DT,0.8364611260053619,0.5,0.4262295081967213,0.4601769911504424,0.6714480874316939,0.7
intelligent_pruning,0.4,82,LR,0.8150134048257373,0.4,0.26229508196721313,0.3168316831683169,0.7094367381252628,0.7
