algo,ratio,seed,learner,acc,prec,rec,f1,auc_roc
smote,0.2,82,LR,0.81,0.2222222222222222,0.14285714285714285,0.17391304347826086,0.5946843853820597
smote,0.2,82,SVM,0.82,0.22727272727272727,0.11904761904761904,0.15624999999999997,0.5817644887412329
smote,0.2,82,DT,0.83,0.3333333333333333,0.21428571428571427,0.2608695652173913,0.5722591362126245
smote,0.4,82,LR,0.8066666666666666,0.25,0.19047619047619047,0.2162162162162162,0.5923772609819121
smote,0.4,82,SVM,0.8233333333333334,0.28,0.16666666666666666,0.20895522388059704,0.6039128829826504
smote,0.4,82,DT,0.8333333333333334,0.34615384615384615,0.21428571428571427,0.2647058823529412,0.5741971207087485
smote,0.6,82,LR,0.8066666666666666,0.30952380952380953,0.30952380952380953,0.30952380952380953,0.6033591731266149
smote,0.6,82,SVM,0.8233333333333334,0.3103448275862069,0.21428571428571427,0.2535211267605634,0.6004983388704319
smote,0.6,82,DT,0.8266666666666667,0.3076923076923077,0.19047619047619047,0.23529411764705882,0.5603543743078627
smote,0.8,82,LR,0.7933333333333333,0.2916666666666667,0.3333333333333333,0.3111111111111111,0.6022517534145441
smote,0.8,82,SVM,0.8066666666666666,0.2777777777777778,0.23809523809523808,0.25641025641025644,0.5996677740863787
smote,0.8,82,DT,0.83,0.3333333333333333,0.21428571428571427,0.2608695652173913,0.5722591362126245
smote,1.0,82,LR,0.7933333333333333,0.3076923076923077,0.38095238095238093,0.3404255319148936,0.6012366186784792
smote,1.0,82,SVM,0.8033333333333333,0.28205128205128205,0.2619047619047619,0.2716049382716049,0.607327427094869
smote,1.0,82,DT,0.8266666666666667,0.32142857142857145,0.21428571428571427,0.2571428571428572,0.5703211517165004
smote,0.2,15,LR,0.8133333333333334,0.29411764705882354,0.23809523809523808,0.2631578947368421,0.7130860095976376
smote,0.2,15,SVM,0.8233333333333334,0.2962962962962963,0.19047619047619047,0.2318840579710145,0.6766334440753046
smote,0.2,15,DT,0.86,0.5,0.42857142857142855,0.4615384615384615,0.6794019933554818
smote,0.4,15,LR,0.8033333333333333,0.2702702702702703,0.23809523809523808,0.25316455696202533,0.7118863049095607
smote,0.4,15,SVM,0.82,0.3,0.21428571428571427,0.25,0.6923218899963086
smote,0.4,15,DT,0.8533333333333334,0.4722222222222222,0.40476190476190477,0.4358974358974359,0.6655592469545958
smote,0.6,15,LR,0.8133333333333334,0.325,0.30952380952380953,0.3170731707317073,0.7245293466223698
smote,0.6,15,SVM,0.8133333333333334,0.3055555555555556,0.2619047619047619,0.2820512820512821,0.7033038021410114
smote,0.6,15,DT,0.8533333333333334,0.4722222222222222,0.40476190476190477,0.4358974358974359,0.6655592469545958
smote,0.8,15,LR,0.8133333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7260059062384644
smote,0.8,15,SVM,0.8033333333333333,0.28205128205128205,0.2619047619047619,0.2716049382716049,0.7169619785898856
smote,0.8,15,DT,0.8466666666666667,0.4473684210526316,0.40476190476190477,0.42500000000000004,0.6616832779623477
smote,1.0,15,LR,0.8166666666666667,0.3617021276595745,0.40476190476190477,0.3820224719101123,0.7287744555186415
smote,1.0,15,SVM,0.8,0.30434782608695654,0.3333333333333333,0.31818181818181823,0.7188999630860096
smote,1.0,15,DT,0.8533333333333334,0.4722222222222222,0.40476190476190477,0.4358974358974359,0.6655592469545958
smote,0.2,4,LR,0.8433333333333334,0.3333333333333333,0.11904761904761904,0.1754385964912281,0.6368586194167589
smote,0.2,4,SVM,0.8433333333333334,0.2222222222222222,0.047619047619047616,0.0784313725490196,0.6379660391288299
smote,0.2,4,DT,0.8533333333333334,0.4444444444444444,0.19047619047619047,0.26666666666666666,0.575858250276855
smote,0.4,4,LR,0.8366666666666667,0.36,0.21428571428571427,0.26865671641791045,0.6311369509043927
smote,0.4,4,SVM,0.8533333333333334,0.4444444444444444,0.19047619047619047,0.26666666666666666,0.6507936507936508
smote,0.4,4,DT,0.8566666666666667,0.47368421052631576,0.21428571428571427,0.29508196721311475,0.5877630121816169
smote,0.6,4,LR,0.8333333333333334,0.35714285714285715,0.23809523809523808,0.2857142857142857,0.6323366555924695
smote,0.6,4,SVM,0.84,0.4,0.2857142857142857,0.3333333333333333,0.6716500553709855
smote,0.6,4,DT,0.8533333333333334,0.45454545454545453,0.23809523809523808,0.31249999999999994,0.5957918050941307
smote,0.8,4,LR,0.8133333333333334,0.29411764705882354,0.23809523809523808,0.2631578947368421,0.6285529715762274
smote,0.8,4,SVM,0.8333333333333334,0.3888888888888889,0.3333333333333333,0.358974358974359,0.6685123661867848
smote,0.8,4,DT,0.8433333333333334,0.391304347826087,0.21428571428571427,0.27692307692307694,0.5800110741971207
smote,1.0,4,LR,0.8133333333333334,0.3409090909090909,0.35714285714285715,0.3488372093023256,0.6315983757844224
smote,1.0,4,SVM,0.8266666666666667,0.375,0.35714285714285715,0.3658536585365853,0.6705426356589147
smote,1.0,4,DT,0.8633333333333333,0.5263157894736842,0.23809523809523808,0.3278688524590164,0.6016057585825028
smote,0.2,95,LR,0.6,0.18548387096774194,0.5476190476190477,0.27710843373493976,0.6611295681063123
smote,0.2,95,SVM,0.6033333333333334,0.1968503937007874,0.5952380952380952,0.2958579881656805,0.6490402362495385
smote,0.2,95,DT,0.6233333333333333,0.20168067226890757,0.5714285714285714,0.2981366459627329,0.6016057585825028
smote,0.4,95,LR,0.6033333333333334,0.192,0.5714285714285714,0.2874251497005988,0.6606681432262828
smote,0.4,95,SVM,0.6,0.19047619047619047,0.5714285714285714,0.2857142857142857,0.6490402362495385
smote,0.4,95,DT,0.6233333333333333,0.2066115702479339,0.5952380952380952,0.3067484662576687,0.6115725359911407
smote,0.6,95,LR,0.6,0.18548387096774194,0.5476190476190477,0.27710843373493976,0.6587301587301587
smote,0.6,95,SVM,0.6,0.19047619047619047,0.5714285714285714,0.2857142857142857,0.6435954226651901
smote,0.6,95,DT,0.6233333333333333,0.2066115702479339,0.5952380952380952,0.3067484662576687,0.6115725359911407
smote,0.8,95,LR,0.6,0.18548387096774194,0.5476190476190477,0.27710843373493976,0.658453303802141
smote,0.8,95,SVM,0.5933333333333334,0.1875,0.5714285714285714,0.2823529411764706,0.6425802879291251
smote,0.8,95,DT,0.6133333333333333,0.20161290322580644,0.5952380952380952,0.3012048192771084,0.6057585825027686
smote,1.0,95,LR,0.5966666666666667,0.184,0.5476190476190477,0.27544910179640725,0.6568844592100407
smote,1.0,95,SVM,0.59,0.18604651162790697,0.5714285714285714,0.2807017543859649,0.640734588409007
smote,1.0,95,DT,0.6266666666666667,0.2033898305084746,0.5714285714285714,0.30000000000000004,0.6035437430786268
smote,0.2,36,LR,0.8166666666666667,0.27586206896551724,0.19047619047619047,0.22535211267605634,0.7070874861572536
smote,0.2,36,SVM,0.84,0.375,0.21428571428571427,0.2727272727272727,0.6538390550018456
smote,0.2,36,DT,0.8133333333333334,0.3157894736842105,0.2857142857142857,0.3,0.592469545957918
smote,0.4,36,LR,0.8,0.25,0.21428571428571427,0.23076923076923075,0.6997046880767811
smote,0.4,36,SVM,0.82,0.3125,0.23809523809523808,0.27027027027027023,0.6434108527131783
smote,0.4,36,DT,0.8266666666666667,0.34375,0.2619047619047619,0.2972972972972973,0.5902547065337763
smote,0.6,36,LR,0.8,0.25,0.21428571428571427,0.23076923076923075,0.6972129937246216
smote,0.6,36,SVM,0.8066666666666666,0.2777777777777778,0.23809523809523808,0.25641025641025644,0.6524547803617571
smote,0.6,36,DT,0.8233333333333334,0.34285714285714286,0.2857142857142857,0.3116883116883117,0.59828349944629
smote,0.8,36,LR,0.8033333333333333,0.28205128205128205,0.2619047619047619,0.2716049382716049,0.6984126984126983
smote,0.8,36,SVM,0.8,0.2631578947368421,0.23809523809523808,0.25,0.6503322259136213
smote,0.8,36,DT,0.8166666666666667,0.32432432432432434,0.2857142857142857,0.3037974683544304,0.594407530454042
smote,1.0,36,LR,0.79,0.26666666666666666,0.2857142857142857,0.2758620689655172,0.7030269472129939
smote,1.0,36,SVM,0.7966666666666666,0.2682926829268293,0.2619047619047619,0.26506024096385544,0.6637135474344776
smote,1.0,36,DT,0.8133333333333334,0.3055555555555556,0.2619047619047619,0.2820512820512821,0.5825027685492802
