algo,ratio,seed,learner,acc,prec,rec,f1,auc_roc,per_cluster_pruning_ratio
intelligent_pruning,0.2,82,LR,0.8166666666666667,0.24,0.14285714285714285,0.1791044776119403,0.5814876338132152,0.5
intelligent_pruning,0.2,82,SVM,0.8233333333333334,0.23809523809523808,0.11904761904761904,0.15873015873015875,0.5938538205980066,0.5
intelligent_pruning,0.2,82,DT,0.8366666666666667,0.37037037037037035,0.23809523809523808,0.2898550724637681,0.5861018826135105,0.5
intelligent_pruning,0.4,82,LR,0.8166666666666667,0.25925925925925924,0.16666666666666666,0.20289855072463767,0.612218530823182,0.5
intelligent_pruning,0.4,82,SVM,0.8233333333333334,0.23809523809523808,0.11904761904761904,0.15873015873015875,0.6099114064230343,0.5
intelligent_pruning,0.4,82,DT,0.8266666666666667,0.34375,0.2619047619047619,0.2972972972972973,0.5902547065337763,0.5
intelligent_pruning,0.6,82,LR,0.8,0.23529411764705882,0.19047619047619047,0.21052631578947367,0.5993909191583611,0.5
intelligent_pruning,0.6,82,SVM,0.8233333333333334,0.2608695652173913,0.14285714285714285,0.1846153846153846,0.6129568106312292,0.5
intelligent_pruning,0.6,82,DT,0.8066666666666666,0.3,0.2857142857142857,0.2926829268292683,0.5885935769656699,0.5
intelligent_pruning,0.8,82,LR,0.7433333333333333,0.23076923076923078,0.35714285714285715,0.28037383177570097,0.620062753783684,0.5
intelligent_pruning,0.8,82,SVM,0.77,0.24528301886792453,0.30952380952380953,0.2736842105263158,0.6064968623108158,0.5
intelligent_pruning,0.8,82,DT,0.6733333333333333,0.2358490566037736,0.5952380952380952,0.3378378378378379,0.6406423034330011,0.5
intelligent_pruning,1.0,82,LR,0.6966666666666667,0.24210526315789474,0.5476190476190477,0.3357664233576642,0.6430417128091547,0.5
intelligent_pruning,1.0,82,SVM,0.7233333333333334,0.23376623376623376,0.42857142857142855,0.3025210084033613,0.625046142488003,0.5
intelligent_pruning,1.0,82,DT,0.62,0.2,0.5714285714285714,0.29629629629629634,0.5996677740863787,0.5
intelligent_pruning,0.2,82,LR,0.8133333333333334,0.20833333333333334,0.11904761904761904,0.15151515151515152,0.5822259136212624,0.7
intelligent_pruning,0.2,82,SVM,0.8233333333333334,0.23809523809523808,0.11904761904761904,0.15873015873015875,0.5999446290143964,0.7
intelligent_pruning,0.2,82,DT,0.83,0.3333333333333333,0.21428571428571427,0.2608695652173913,0.5722591362126245,0.7
intelligent_pruning,0.4,82,LR,0.8166666666666667,0.25925925925925924,0.16666666666666666,0.20289855072463767,0.5880398671096345,0.7
intelligent_pruning,0.4,82,SVM,0.8233333333333334,0.23809523809523808,0.11904761904761904,0.15873015873015875,0.6015134736064969,0.7
intelligent_pruning,0.4,82,DT,0.83,0.3448275862068966,0.23809523809523808,0.2816901408450704,0.5822259136212625,0.7
intelligent_pruning,0.6,82,LR,0.81,0.25806451612903225,0.19047619047619047,0.2191780821917808,0.591546696197859,0.7
intelligent_pruning,0.6,82,SVM,0.8233333333333334,0.23809523809523808,0.11904761904761904,0.15873015873015875,0.6020671834625323,0.7
intelligent_pruning,0.6,82,DT,0.8266666666666667,0.34375,0.2619047619047619,0.2972972972972973,0.5902547065337763,0.7
intelligent_pruning,0.8,82,LR,0.8033333333333333,0.2571428571428571,0.21428571428571427,0.23376623376623376,0.626984126984127,0.7
intelligent_pruning,0.8,82,SVM,0.81,0.25806451612903225,0.19047619047619047,0.2191780821917808,0.6068660022148394,0.7
intelligent_pruning,0.8,82,DT,0.7833333333333333,0.2830188679245283,0.35714285714285715,0.3157894736842105,0.6049280177187154,0.7
intelligent_pruning,1.0,82,LR,0.7366666666666667,0.2465753424657534,0.42857142857142855,0.3130434782608696,0.6280915466961978,0.7
intelligent_pruning,1.0,82,SVM,0.76,0.23214285714285715,0.30952380952380953,0.2653061224489796,0.6346437799926172,0.7
intelligent_pruning,1.0,82,DT,0.7266666666666667,0.23684210526315788,0.42857142857142855,0.30508474576271183,0.6018826135105205,0.7
intelligent_pruning,0.2,82,LR,0.8166666666666667,0.21739130434782608,0.11904761904761904,0.15384615384615383,0.5841638981173866,0.9
intelligent_pruning,0.2,82,SVM,0.8233333333333334,0.23809523809523808,0.11904761904761904,0.15873015873015875,0.6065891472868217,0.9
intelligent_pruning,0.2,82,DT,0.83,0.3333333333333333,0.21428571428571427,0.2608695652173913,0.5722591362126245,0.9
intelligent_pruning,0.4,82,LR,0.8166666666666667,0.24,0.14285714285714285,0.1791044776119403,0.5773348098929494,0.9
intelligent_pruning,0.4,82,SVM,0.8233333333333334,0.23809523809523808,0.11904761904761904,0.15873015873015875,0.6002214839424143,0.9
intelligent_pruning,0.4,82,DT,0.83,0.3548387096774194,0.2619047619047619,0.3013698630136986,0.5921926910299004,0.9
intelligent_pruning,0.6,82,LR,0.8133333333333334,0.25,0.16666666666666666,0.2,0.5879475821336286,0.9
intelligent_pruning,0.6,82,SVM,0.82,0.22727272727272727,0.11904761904761904,0.15624999999999997,0.5966223698781838,0.9
intelligent_pruning,0.6,82,DT,0.82,0.3125,0.23809523809523808,0.27027027027027023,0.5764119601328904,0.9
intelligent_pruning,0.8,82,LR,0.7866666666666666,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.5750276854928018,0.9
intelligent_pruning,0.8,82,SVM,0.7833333333333333,0.20512820512820512,0.19047619047619047,0.19753086419753083,0.5922849760059063,0.9
intelligent_pruning,0.8,82,DT,0.78,0.3,0.42857142857142855,0.3529411764705882,0.6328903654485049,0.9
intelligent_pruning,1.0,82,LR,0.79,0.21621621621621623,0.19047619047619047,0.20253164556962025,0.6189553340716132,0.9
intelligent_pruning,1.0,82,SVM,0.8166666666666667,0.24,0.14285714285714285,0.1791044776119403,0.6228313030638614,0.9
intelligent_pruning,1.0,82,DT,0.78,0.2777777777777778,0.35714285714285715,0.31250000000000006,0.6029900332225914,0.9
intelligent_pruning,0.2,82,LR,0.8166666666666667,0.21739130434782608,0.11904761904761904,0.15384615384615383,0.5840716131413806,1.0
intelligent_pruning,0.2,82,SVM,0.8233333333333334,0.23809523809523808,0.11904761904761904,0.15873015873015875,0.6079734219269103,1.0
intelligent_pruning,0.2,82,DT,0.84,0.38461538461538464,0.23809523809523808,0.2941176470588235,0.5880398671096345,1.0
intelligent_pruning,0.4,82,LR,0.8166666666666667,0.24,0.14285714285714285,0.1791044776119403,0.5807493540051679,1.0
intelligent_pruning,0.4,82,SVM,0.8233333333333334,0.23809523809523808,0.11904761904761904,0.15873015873015875,0.5956995201181248,1.0
intelligent_pruning,0.4,82,DT,0.8333333333333334,0.36666666666666664,0.2619047619047619,0.3055555555555555,0.5941306755260244,1.0
intelligent_pruning,0.6,82,LR,0.8033333333333333,0.22580645161290322,0.16666666666666666,0.1917808219178082,0.581764488741233,1.0
intelligent_pruning,0.6,82,SVM,0.82,0.25,0.14285714285714285,0.18181818181818182,0.5900701365817645,1.0
intelligent_pruning,0.6,82,DT,0.8133333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6124031007751938,1.0
intelligent_pruning,0.8,82,LR,0.63,0.15151515151515152,0.35714285714285715,0.21276595744680848,0.5434662236987818,1.0
intelligent_pruning,0.8,82,SVM,0.5866666666666667,0.12727272727272726,0.3333333333333333,0.18421052631578946,0.49593946105574005,1.0
intelligent_pruning,0.8,82,DT,0.5966666666666667,0.17355371900826447,0.5,0.25766871165644173,0.5562015503875969,1.0
intelligent_pruning,1.0,82,LR,0.79,0.21621621621621623,0.19047619047619047,0.20253164556962025,0.6189553340716132,1.0
